Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario54_1000rps,2,1_CPU_1_L3_1_MemBW,54,1000,1000.0008987063633,0.13,0.104,0.0,0.17,0.204,0.609,4.789,0
2replicas_scenario55_1000rps,2,3_CPU_1_L3,55,1000,1000.0058324562395,0.188,0.109,0.0,0.184,0.247,2.634,7.151,0
2replicas_scenario56_1000rps,2,2_L3_2_MemBW,56,1000,1000.0031871490468,0.227,0.168,0.0,0.419,0.575,1.275,6.114,0
2replicas_scenario57_1000rps,2,1_CPU_2_L3,57,1000,1000.0052550109484,0.203,0.137,0.0,0.357,0.419,1.406,8.207,0
2replicas_scenario58_1000rps,2,2_CPU_2_L3_2_MemBW,58,1000,1000.0024865895164,0.386,0.235,0.0,0.636,1.293,3.069,10.924,0
2replicas_scenario51_1500rps,2,1_CPU_1_L3,51,1500,1500.0022922897708,0.121,0.102,0.0,0.156,0.187,0.338,7.44,0
2replicas_scenario52_1500rps,2,1_CPU_1_MemBW,52,1500,1500.002624137924,0.102,0.086,0.0,0.12,0.143,0.241,3.652,0
2replicas_scenario53_1500rps,2,2_CPU_2_L3,53,1500,1500.0056097557583,0.277,0.154,0.0,0.513,0.71,2.314,9.996,0
2replicas_scenario54_1500rps,2,1_CPU_1_L3_1_MemBW,54,1500,1500.0056578046738,0.153,0.109,0.0,0.198,0.263,1.407,6.943,0
2replicas_scenario55_1500rps,2,3_CPU_1_L3,55,1500,1500.0090152458495,0.166,0.106,0.0,0.197,0.248,2.037,10.987,0
2replicas_scenario56_1500rps,2,2_L3_2_MemBW,56,1500,1500.0061879498312,0.26,0.152,0.0,0.456,0.682,2.055,7.977,0
2replicas_scenario57_1500rps,2,1_CPU_2_L3,57,1500,1500.0049592619173,0.196,0.126,0.0,0.367,0.472,1.289,7.818,0
2replicas_scenario58_1500rps,2,2_CPU_2_L3_2_MemBW,58,1500,1499.9590785318624,0.401,0.242,0.0,0.734,1.341,2.953,7.433,0
2replicas_scenario51_2000rps,2,1_CPU_1_L3,51,2000,2000.0030201267828,0.131,0.105,0.0,0.172,0.205,0.673,6.301,0
2replicas_scenario52_2000rps,2,1_CPU_1_MemBW,52,2000,2000.0006944224633,0.124,0.089,0.0,0.148,0.174,1.317,7.164,0
2replicas_scenario53_2000rps,2,2_CPU_2_L3,53,2000,2000.003749118139,0.236,0.149,0.0,0.471,0.627,1.259,7.997,0
2replicas_scenario54_2000rps,2,1_CPU_1_L3_1_MemBW,54,2000,2000.0037070838355,0.146,0.114,0.0,0.197,0.25,0.907,6.429,0
2replicas_scenario55_2000rps,2,3_CPU_1_L3,55,2000,1999.9719788592643,0.206,0.12,0.0,0.235,0.429,2.405,6.697,0
2replicas_scenario56_2000rps,2,2_L3_2_MemBW,56,2000,1999.998930067239,0.272,0.189,0.0,0.498,0.676,1.524,8.22,0
2replicas_scenario57_2000rps,2,1_CPU_2_L3,57,2000,2000.0043391538584,0.213,0.141,0.0,0.399,0.506,1.166,7.706,0
2replicas_scenario58_2000rps,2,2_CPU_2_L3_2_MemBW,58,2000,2000.0110371164642,0.374,0.224,0.0,0.695,1.191,2.702,8.865,0
2replicas_scenario51_2500rps,2,1_CPU_1_L3,51,2500,2500.001174625552,0.125,0.11,0.0,0.163,0.187,0.323,6.619,0
2replicas_scenario52_2500rps,2,1_CPU_1_MemBW,52,2500,2500.000877557814,0.118,0.092,0.0,0.145,0.173,0.855,4.867,0
2replicas_scenario53_2500rps,2,2_CPU_2_L3,53,2500,2500.0040084508714,0.224,0.15,0.0,0.355,0.519,1.747,8.551,0
2replicas_scenario54_2500rps,2,1_CPU_1_L3_1_MemBW,54,2500,2500.0027900787586,0.164,0.117,0.0,0.237,0.332,1.333,8.852,0
2replicas_scenario55_2500rps,2,3_CPU_1_L3,55,2500,2500.0015926815704,0.172,0.119,0.0,0.204,0.266,1.742,6.475,0
2replicas_scenario56_2500rps,2,2_L3_2_MemBW,56,2500,2500.002967537895,0.342,0.198,0.0,0.65,1.076,2.467,11.057,0
2replicas_scenario57_2500rps,2,1_CPU_2_L3,57,2500,2500.005534746775,0.281,0.175,0.0,0.554,0.731,1.657,8.011,0
2replicas_scenario58_2500rps,2,2_CPU_2_L3_2_MemBW,58,2500,2500.0003527516174,0.39,0.233,0.0,0.709,1.325,2.929,9.93,0
2replicas_scenario51_3000rps,2,1_CPU_1_L3,51,3000,3000.006033673184,0.144,0.112,0.0,0.188,0.235,1.024,6.831,0
2replicas_scenario52_3000rps,2,1_CPU_1_MemBW,52,3000,3000.00737224288,0.117,0.092,0.0,0.15,0.179,0.528,4.092,0
2replicas_scenario53_3000rps,2,2_CPU_2_L3,53,3000,2999.9955252900077,0.265,0.168,0.0,0.505,0.729,1.658,9.009,0
