TestCaseID,Interference,Date,Timestamp,Container_ID,Container_Name,CPU_Usage,Memory_Usage,Disk_IO_Read,Disk_IO_Write,FS Usage,Net_IO_In,Net_IO_Out,Processes
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:12,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2151090545272632,246386688.0,,,1191936.0,1461183.0915457727,136368.68434217107,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:17,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2021086065573725,237862912.0,,,1191936.0,1463961.0655737706,135620.90163934426,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:22,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.1865566588785028,226013184.0,,,1191936.0,1409686.9158878506,130811.91588785048,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:27,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.1920066852367668,223821824.0,,,1191936.0,1401486.9080779946,130733.147632312,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:32,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.2676981481481505,275668992.0,,,1191936.0,1399217.2839506173,130809.25925925926,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:37,0f3c24833adc183e35730c0ccdf10f581d61f7951f6c777996d29b835ba1e90e,socialnetwork_app_post-storage-mongodb_1,0.1944739739739672,280387584.0,,,1191936.0,1407996.4964964965,130975.97597597598,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:27,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,,5279744.0,,,188416.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:32,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,,5279744.0,,,188416.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:37,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,,5279744.0,,,188416.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:42,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1542471554993688,5382144.0,,,188416.0,1170028.445006321,1464127.6864728192,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:47,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1526306156405979,5414912.0,,,188416.0,1162001.6638935108,1466420.1331114809,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:52,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1470000000000035,5181440.0,,,188416.0,1136644.6360153256,1382846.743295019,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:57,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1653253833049384,5447680.0,,,188416.0,1259031.5161839863,1585521.2947189098,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:02,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1671177336276668,5275648.0,,,188416.0,1292027.961736571,1619686.902133922,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:07,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1677122181083802,5672960.0,,,188416.0,1301643.217771794,1604503.1975765736,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:12,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1699554924242371,5894144.0,,,188416.0,1303152.4621212122,1645101.3257575757,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:17,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1627786829599453,5586944.0,,,188416.0,1251019.687712152,1565743.380855397,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:22,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1566767937944406,5378048.0,,,188416.0,1243234.647705236,1511992.2430510668,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:27,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1608584758942462,5382144.0,,,188416.0,1264579.5749092794,1571083.9813374805,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:32,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1611191198786029,6131712.0,,,188416.0,1246174.506828528,1556483.6874051592,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:37,16ca4b7fe7d911364fc3031c9ce55931cdf62144268d6435cd4a7645b1149d5c,socialnetwork_app_post-storage-service_1,0.1577889630078869,6131712.0,,,188416.0,1254397.8168587023,1534734.990903578,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:27,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,,10539008.0,,,114688.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:32,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,,10539008.0,,,114688.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:37,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0,10539008.0,,,114688.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:42,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0649723096286954,10477568.0,,,114688.0,206290.74889867843,139869.10006293267,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:47,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0647300683371296,10579968.0,,,114688.0,208569.8557327259,166681.09339407744,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:52,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0629411764705885,10477568.0,,,114688.0,208233.74613003092,141655.31475748194,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:57,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0672898799313891,10596352.0,,,114688.0,215723.8421955403,184477.98742138364,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:02,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0700312339989756,10629120.0,,,114688.0,225738.35125448028,187185.8678955453,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:07,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0703105870546905,10489856.0,,,114688.0,227500.25087807325,154577.01956848972,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:12,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0698084004602996,10498048.0,,,114688.0,227272.15189873416,192101.2658227848,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:17,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0690179732313567,10625024.0,,,114688.0,226023.326959847,178959.08221797322,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:22,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0671456375838926,10457088.0,,,114688.0,222236.24161073825,172999.6644295302,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:27,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0666907894736845,10473472.0,,,114688.0,220564.91228070177,178721.05263157896,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:32,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0662833775419985,10506240.0,,,114688.0,216431.4765694076,176157.382847038,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:37,1dfab356a7106c9e4a5264f9dbd76cd89c13feb859c0b09e67e2083531310c46,socialnetwork_app_media-service_1,0.0672422997946622,10391552.0,,,114688.0,219656.3997262149,194467.4880219028,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:27,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,,23302144.0,,,131072.0,,,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:32,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0002050359712231,23302144.0,,,131072.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:37,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,8.960573476681626e-05,23302144.0,,,131072.0,0.0,0.0,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:42,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0001050724637683,19632128.0,,,131072.0,789375.2587991719,7023.809523809524,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:47,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0001627118644069,17272832.0,,,131072.0,809433.8983050847,6227.796610169491,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:52,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0001466472303207,17272832.0,,,131072.0,638078.4256559766,4472.303206997084,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:21:57,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,9.027291812443926e-05,17272832.0,,,131072.0,728442.967109867,4541.637508747375,
TC-VM-07,cpu50,2025-04-14,2025-04-14 16:22:02,2631a562b09df48e6698476cf16b33371f7c7590a0ef6bc9f66024c13c668e16,socialnetwork_app_jaeger-agent_1,0.0001835774058576,16752640.0,,,131072.0,797525.1046025105,5862.970711297071,
