Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
3replicas_scenario114_500rps,3,4_iBench_CPU_pods,114,500,500.004525115953,0.094,0.086,0.0,0.124,0.153,0.2,3.253,0
3replicas_scenario121_500rps,3,1_stress-ng_l3_pod,121,500,500.0052699972118,0.112,0.107,0.0,0.145,0.163,0.234,3.151,0
3replicas_scenario122_500rps,3,2_stress-ng_l3_pods,122,500,500.00412980355475,0.201,0.141,0.0,0.43,0.485,0.565,2.313,0
3replicas_scenario123_500rps,3,3_stress-ng_l3_pods,123,500,500.002930322729,0.316,0.253,0.0,0.61,0.775,0.945,4.6,0
3replicas_scenario124_500rps,3,4_stress-ng_l3_pods,124,500,500.00219381240333,0.48,0.452,0.0,0.786,0.874,1.008,6.088,0
3replicas_scenario131_500rps,3,1_iBench_memBW_pod,131,500,500.0034767047303,0.096,0.09,0.0,0.122,0.134,0.184,3.911,0
3replicas_scenario132_500rps,3,2_iBench_memBW_pods,132,500,500.003419117825,0.106,0.095,0.0,0.148,0.18,0.246,3.802,0
3replicas_scenario133_500rps,3,3_iBench_memBW_pods,133,500,500.0052274296514,0.116,0.103,0.0,0.169,0.192,0.283,3.279,0
3replicas_scenario134_500rps,3,4_iBench_memBW_pods,134,500,500.0053466405058,0.126,0.112,0.0,0.184,0.208,0.287,3.796,0
3replicas_scenario100_1500rps,3,BaselineB0,100,1500,1500.0034573663022,0.085,0.083,0.0,0.101,0.108,0.134,3.877,0
3replicas_scenario111_1500rps,3,1_iBench_CPU_pod,111,1500,1500.00508135888,0.085,0.083,0.0,0.1,0.107,0.132,3.123,0
3replicas_scenario112_1500rps,3,2_iBench_CPU_pods,112,1500,1500.0053232272244,0.085,0.082,0.0,0.1,0.108,0.141,3.127,0
3replicas_scenario113_1500rps,3,3_iBench_CPU_pods,113,1500,1500.0060467993756,0.086,0.082,0.0,0.102,0.111,0.162,3.072,0
3replicas_scenario114_1500rps,3,4_iBench_CPU_pods,114,1500,1500.0035536417522,0.109,0.089,0.0,0.177,0.195,0.239,3.992,0
3replicas_scenario121_1500rps,3,1_stress-ng_l3_pod,121,1500,1500.0061704414184,0.106,0.1,0.0,0.141,0.156,0.217,3.288,0
3replicas_scenario122_1500rps,3,2_stress-ng_l3_pods,122,1500,1500.0013707929195,0.188,0.128,0.0,0.442,0.507,0.644,4.2,0
3replicas_scenario123_1500rps,3,3_stress-ng_l3_pods,123,1500,1500.00478640694,0.303,0.276,0.0,0.535,0.615,0.819,5.994,0
3replicas_scenario124_1500rps,3,4_stress-ng_l3_pods,124,1500,1500.0039554430027,0.413,0.409,0.0,0.686,0.769,0.976,5.931,0
3replicas_scenario131_1500rps,3,1_iBench_memBW_pod,131,1500,1500.0011763925893,0.089,0.086,0.0,0.109,0.118,0.155,2.989,0
3replicas_scenario132_1500rps,3,2_iBench_memBW_pods,132,1500,1500.0035918752676,0.097,0.09,0.0,0.129,0.154,0.208,3.451,0
3replicas_scenario133_1500rps,3,3_iBench_memBW_pods,133,1500,1500.0049462785464,0.101,0.094,0.0,0.132,0.151,0.205,3.513,0
3replicas_scenario134_1500rps,3,4_iBench_memBW_pods,134,1500,1500.0047108814615,0.134,0.121,0.0,0.2,0.223,0.28,3.904,0
3replicas_scenario100_2500rps,3,BaselineB0,100,2500,2500.014799434831,0.094,0.086,0.0,0.119,0.154,0.235,3.312,0
3replicas_scenario111_2500rps,3,1_iBench_CPU_pod,111,2500,2500.0054927881633,0.088,0.085,0.0,0.107,0.116,0.156,3.648,0
3replicas_scenario112_2500rps,3,2_iBench_CPU_pods,112,2500,2500.0035414772387,0.09,0.086,0.0,0.109,0.12,0.179,3.246,0
3replicas_scenario113_2500rps,3,3_iBench_CPU_pods,113,2500,2500.013835923795,0.12,0.094,0.0,0.195,0.225,0.302,3.744,0
3replicas_scenario114_2500rps,3,4_iBench_CPU_pods,114,2500,2499.9999313470717,0.189,0.177,0.0,0.245,0.276,0.374,5.116,0
3replicas_scenario121_2500rps,3,1_stress-ng_l3_pod,121,2500,2500.0031127399866,0.11,0.102,0.0,0.147,0.168,0.248,3.021,0
3replicas_scenario122_2500rps,3,2_stress-ng_l3_pods,122,2500,2500.0000997777815,0.159,0.125,0.0,0.255,0.43,0.613,3.548,0
3replicas_scenario123_2500rps,3,3_stress-ng_l3_pods,123,2500,2500.0012808952383,0.292,0.182,0.0,0.593,0.704,1.005,6.246,0
3replicas_scenario124_2500rps,3,4_stress-ng_l3_pods,124,2500,2500.0119765851528,0.416,0.383,0.0,0.715,0.838,1.23,9.053,0
3replicas_scenario131_2500rps,3,1_iBench_memBW_pod,131,2500,2500.0038645978952,0.094,0.089,0.0,0.116,0.129,0.171,3.969,0
3replicas_scenario132_2500rps,3,2_iBench_memBW_pods,132,2500,2500.0041269373683,0.096,0.091,0.0,0.12,0.133,0.179,3.854,0
3replicas_scenario133_2500rps,3,3_iBench_memBW_pods,133,2500,2500.0021213676255,0.14,0.123,0.0,0.216,0.249,0.336,4.136,0
3replicas_scenario134_2500rps,3,4_iBench_memBW_pods,134,2500,2500.0004796411126,0.112,0.101,0.0,0.154,0.174,0.24,5.002,0
3replicas_scenario100_3500rps,3,BaselineB0,100,3500,3500.004781179498,0.093,0.084,0.0,0.122,0.143,0.252,3.266,0
3replicas_scenario111_3500rps,3,1_iBench_CPU_pod,111,3500,3499.991249263543,0.095,0.085,0.0,0.128,0.155,0.275,2.438,0
3replicas_scenario112_3500rps,3,2_iBench_CPU_pods,112,3500,3500.0044356124695,0.194,0.182,0.0,0.277,0.316,0.5,6.444,0
3replicas_scenario113_3500rps,3,3_iBench_CPU_pods,113,3500,3500.0047119396772,0.102,0.086,0.0,0.147,0.195,0.316,2.862,0
3replicas_scenario114_3500rps,3,4_iBench_CPU_pods,114,3500,3500.002305336748,0.18,0.169,0.0,0.276,0.32,0.534,4.396,0
3replicas_scenario121_3500rps,3,1_stress-ng_l3_pod,121,3500,3500.00634598269,0.119,0.107,0.0,0.171,0.202,0.319,3.773,0
3replicas_scenario122_3500rps,3,2_stress-ng_l3_pods,122,3500,3499.9991998418495,0.307,0.256,0.0,0.509,0.664,1.116,10.59,0
3replicas_scenario123_3500rps,3,3_stress-ng_l3_pods,123,3500,3500.0058442357017,0.31,0.217,0.0,0.61,0.717,1.091,7.712,0
3replicas_scenario124_3500rps,3,4_stress-ng_l3_pods,124,3500,3500.00592688674,0.403,0.303,0.0,0.759,0.981,2.005,15.699,0
3replicas_scenario131_3500rps,3,1_iBench_memBW_pod,131,3500,3500.0042884216464,0.096,0.087,0.0,0.127,0.145,0.213,2.993,0
3replicas_scenario132_3500rps,3,2_iBench_memBW_pods,132,3500,3500.022252120041,0.137,0.109,0.0,0.23,0.273,0.403,4.268,0
3replicas_scenario133_3500rps,3,3_iBench_memBW_pods,133,3500,3500.006170752691,0.116,0.099,0.0,0.172,0.204,0.313,3.575,0
3replicas_scenario134_3500rps,3,4_iBench_memBW_pods,134,3500,3500.0040915621776,0.117,0.103,0.0,0.168,0.196,0.289,3.824,0
4replicas_scenario100_500rps,4,BaselineB0,100,500,500.0040122016397,0.088,0.084,0.0,0.101,0.11,0.157,2.963,0
4replicas_scenario111_500rps,4,1_iBench_CPU_pod,111,500,500.0038076623297,0.089,0.084,0.0,0.103,0.119,0.172,2.865,0
4replicas_scenario112_500rps,4,2_iBench_CPU_pods,112,500,500.00279617119264,0.091,0.085,0.0,0.107,0.134,0.185,3.882,0
4replicas_scenario113_500rps,4,3_iBench_CPU_pods,113,500,500.0030249349671,0.094,0.086,0.0,0.123,0.153,0.194,2.273,0
4replicas_scenario114_500rps,4,4_iBench_CPU_pods,114,500,500.00426827532493,0.099,0.087,0.0,0.149,0.166,0.211,6.523,0
4replicas_scenario121_500rps,4,1_stress-ng_l3_pod,121,500,500.00283544107936,0.119,0.114,0.0,0.16,0.18,0.254,3.143,0
4replicas_scenario122_500rps,4,2_stress-ng_l3_pods,122,500,500.00301032923517,0.217,0.147,0.0,0.454,0.505,0.594,3.537,0
4replicas_scenario123_500rps,4,3_stress-ng_l3_pods,123,500,500.00296834817766,0.306,0.29,0.0,0.531,0.58,0.823,4.068,0
4replicas_scenario124_500rps,4,4_stress-ng_l3_pods,124,500,500.0042674169769,0.474,0.441,0.0,0.76,0.861,1.009,4.357,0
4replicas_scenario131_500rps,4,1_iBench_memBW_pod,131,500,500.002913166973,0.096,0.09,0.0,0.122,0.134,0.185,2.938,0
4replicas_scenario132_500rps,4,2_iBench_memBW_pods,132,500,500.00309821364215,0.103,0.097,0.0,0.129,0.146,0.207,3.0,0
