Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
3replicas_scenario22_1000rps,3,2_stress-ng_l3_pods,22,1000,1000.0016380471277,0.231,0.181,0.0,0.432,0.486,0.636,3.902,0
3replicas_scenario23_1000rps,3,3_stress-ng_l3_pods,23,1000,1000.0033783725245,0.319,0.226,0.0,0.577,0.802,1.699,7.055,0
3replicas_scenario24_1000rps,3,4_stress-ng_l3_pods,24,1000,1000.0034588064077,0.504,0.388,0.0,0.955,1.443,2.213,6.838,0
3replicas_scenario31_1000rps,3,1_iBench_memBW_pod,31,1000,1000.0023308387662,0.093,0.088,0.0,0.113,0.124,0.163,4.121,0
3replicas_scenario32_1000rps,3,2_iBench_memBW_pods,32,1000,1000.0014311631593,0.097,0.093,0.0,0.119,0.13,0.17,3.538,0
3replicas_scenario33_1000rps,3,3_iBench_memBW_pods,33,1000,1000.000070200005,0.103,0.096,0.0,0.131,0.152,0.209,3.436,0
3replicas_scenario34_1000rps,3,4_iBench_memBW_pods,34,1000,1000.0010125065808,0.154,0.103,0.0,0.178,0.24,1.754,6.002,0
3replicas_scenario0_1500rps,3,Baseline0,0,1500,1500.0015534432755,0.088,0.084,0.0,0.104,0.115,0.18,3.284,0
3replicas_scenario1_1500rps,3,Baseline1,1,1500,1500.0058343143594,0.09,0.085,0.0,0.107,0.134,0.198,3.339,0
3replicas_scenario2_1500rps,3,Baseline2,2,1500,1500.0024686290628,0.086,0.084,0.0,0.101,0.109,0.138,3.013,0
3replicas_scenario11_1500rps,3,1_iBench_CPU_pod,11,1500,1500.0032981739184,0.097,0.085,0.0,0.105,0.116,0.179,6.443,0
3replicas_scenario12_1500rps,3,2_iBench_CPU_pods,12,1500,1500.0050093870648,0.105,0.085,0.0,0.11,0.128,0.421,5.569,0
3replicas_scenario13_1500rps,3,3_iBench_CPU_pods,13,1500,1500.0041392864223,0.118,0.085,0.0,0.116,0.137,1.327,6.992,0
3replicas_scenario14_1500rps,3,4_iBench_CPU_pods,14,1500,1500.0025468498682,0.188,0.103,0.0,0.23,0.336,2.232,7.008,0
3replicas_scenario21_1500rps,3,1_stress-ng_l3_pod,21,1500,1500.0061557746853,0.107,0.101,0.0,0.14,0.153,0.207,3.0,0
3replicas_scenario22_1500rps,3,2_stress-ng_l3_pods,22,1500,1500.0007065140605,0.23,0.151,0.0,0.472,0.552,0.724,3.198,0
3replicas_scenario23_1500rps,3,3_stress-ng_l3_pods,23,1500,1500.0046541777588,0.415,0.287,0.0,0.828,1.227,2.056,5.807,0
3replicas_scenario24_1500rps,3,4_stress-ng_l3_pods,24,1500,1500.011081829716,0.529,0.421,0.0,1.046,1.559,2.403,8.277,0
3replicas_scenario31_1500rps,3,1_iBench_memBW_pod,31,1500,1500.0010166006891,0.09,0.087,0.0,0.109,0.118,0.156,3.933,0
3replicas_scenario32_1500rps,3,2_iBench_memBW_pods,32,1500,1500.0061370746014,0.094,0.09,0.0,0.115,0.125,0.17,3.49,0
3replicas_scenario33_1500rps,3,3_iBench_memBW_pods,33,1500,1500.004001294007,0.11,0.095,0.0,0.157,0.193,0.289,5.503,0
3replicas_scenario34_1500rps,3,4_iBench_memBW_pods,34,1500,1500.0034709173985,0.118,0.1,0.0,0.168,0.201,0.324,5.776,0
3replicas_scenario0_2000rps,3,Baseline0,0,2000,2000.002553803261,0.087,0.084,0.0,0.105,0.113,0.145,2.815,0
3replicas_scenario1_2000rps,3,Baseline1,1,2000,2000.002611492299,0.088,0.085,0.0,0.106,0.115,0.146,2.877,0
3replicas_scenario2_2000rps,3,Baseline2,2,2000,2000.0012060007273,0.087,0.084,0.0,0.106,0.115,0.166,3.938,0
3replicas_scenario11_2000rps,3,1_iBench_CPU_pod,11,2000,2000.0004970112348,0.101,0.085,0.0,0.112,0.131,0.248,5.34,0
3replicas_scenario12_2000rps,3,2_iBench_CPU_pods,12,2000,2000.0007232891503,0.119,0.085,0.0,0.122,0.155,1.309,5.105,0
3replicas_scenario13_2000rps,3,3_iBench_CPU_pods,13,2000,1999.9993606113155,0.168,0.098,0.0,0.216,0.289,1.838,7.758,0
3replicas_scenario14_2000rps,3,4_iBench_CPU_pods,14,2000,2000.0034483615013,0.16,0.092,0.0,0.19,0.264,2.102,7.967,0
3replicas_scenario21_2000rps,3,1_stress-ng_l3_pod,21,2000,2000.0023290471568,0.108,0.103,0.0,0.144,0.161,0.237,2.987,0
3replicas_scenario22_2000rps,3,2_stress-ng_l3_pods,22,2000,2000.0051552799553,0.282,0.204,0.0,0.565,0.707,0.988,5.173,0
3replicas_scenario23_2000rps,3,3_stress-ng_l3_pods,23,2000,1999.9996313434883,0.388,0.332,0.0,0.69,0.891,1.9,6.749,0
3replicas_scenario24_2000rps,3,4_stress-ng_l3_pods,24,2000,2000.0023099757514,0.55,0.434,0.0,1.051,1.536,2.391,7.237,0
3replicas_scenario31_2000rps,3,1_iBench_memBW_pod,31,2000,2000.000371977847,0.091,0.087,0.0,0.113,0.124,0.164,3.165,0
3replicas_scenario32_2000rps,3,2_iBench_memBW_pods,32,2000,2000.0024696141604,0.104,0.091,0.0,0.144,0.185,0.286,4.672,0
3replicas_scenario33_2000rps,3,3_iBench_memBW_pods,33,2000,2000.0005763112774,0.109,0.095,0.0,0.148,0.188,0.291,6.042,0
3replicas_scenario34_2000rps,3,4_iBench_memBW_pods,34,2000,2000.0053361401708,0.129,0.099,0.0,0.18,0.228,0.745,5.034,0
3replicas_scenario0_2500rps,3,Baseline0,0,2500,2500.002004908841,0.089,0.086,0.0,0.109,0.12,0.152,3.208,0
3replicas_scenario1_2500rps,3,Baseline1,1,2500,2500.002122677903,0.09,0.086,0.0,0.11,0.121,0.177,3.984,0
3replicas_scenario2_2500rps,3,Baseline2,2,2500,2500.013731547644,0.09,0.087,0.0,0.11,0.12,0.153,3.185,0
3replicas_scenario11_2500rps,3,1_iBench_CPU_pod,11,2500,2500.0030402187867,0.099,0.087,0.0,0.115,0.134,0.239,4.931,0
3replicas_scenario12_2500rps,3,2_iBench_CPU_pods,12,2500,2500.001566896835,0.112,0.088,0.0,0.124,0.15,0.853,5.267,0
3replicas_scenario13_2500rps,3,3_iBench_CPU_pods,13,2500,2500.003068274473,0.121,0.09,0.0,0.138,0.172,1.193,4.381,0
3replicas_scenario14_2500rps,3,4_iBench_CPU_pods,14,2500,2500.0004526132047,0.2,0.135,0.0,0.272,0.411,1.96,7.478,0
3replicas_scenario21_2500rps,3,1_stress-ng_l3_pod,21,2500,2500.001635098292,0.114,0.106,0.0,0.156,0.181,0.265,4.057,0
3replicas_scenario22_2500rps,3,2_stress-ng_l3_pods,22,2500,2500.0125934384378,0.329,0.244,0.0,0.651,0.818,1.191,7.483,0
3replicas_scenario23_2500rps,3,3_stress-ng_l3_pods,23,2500,2499.983662075825,0.404,0.262,0.0,0.844,1.21,2.124,6.92,0
3replicas_scenario24_2500rps,3,4_stress-ng_l3_pods,24,2500,2499.99495252408,0.559,0.434,0.0,1.082,1.554,2.494,9.821,0
3replicas_scenario31_2500rps,3,1_iBench_memBW_pod,31,2500,2500.015538916027,0.095,0.09,0.0,0.119,0.134,0.181,3.185,0
3replicas_scenario32_2500rps,3,2_iBench_memBW_pods,32,2500,2500.002287307648,0.107,0.093,0.0,0.15,0.192,0.297,5.683,0
3replicas_scenario33_2500rps,3,3_iBench_memBW_pods,33,2500,2500.002172122652,0.115,0.097,0.0,0.164,0.206,0.326,4.741,0
3replicas_scenario34_2500rps,3,4_iBench_memBW_pods,34,2500,2500.003814694853,0.165,0.105,0.0,0.243,0.335,1.61,5.718,0
3replicas_scenario0_3000rps,3,Baseline0,0,3000,3000.0038487216043,0.091,0.085,0.0,0.114,0.127,0.17,3.351,0
3replicas_scenario1_3000rps,3,Baseline1,1,3000,3000.002375435214,0.091,0.085,0.0,0.114,0.127,0.17,4.281,0
3replicas_scenario2_3000rps,3,Baseline2,2,3000,3000.0062261522294,0.09,0.085,0.0,0.114,0.126,0.169,3.294,0
3replicas_scenario11_3000rps,3,1_iBench_CPU_pod,11,3000,3000.00768991173,0.103,0.087,0.0,0.124,0.146,0.363,4.069,0
3replicas_scenario12_3000rps,3,2_iBench_CPU_pods,12,3000,3000.0176752602947,0.118,0.089,0.0,0.144,0.187,0.834,6.163,0
3replicas_scenario13_3000rps,3,3_iBench_CPU_pods,13,3000,3000.0006306624114,0.153,0.096,0.0,0.213,0.291,1.524,7.004,0
3replicas_scenario14_3000rps,3,4_iBench_CPU_pods,14,3000,3000.0035963865403,0.191,0.118,0.0,0.279,0.429,1.788,7.746,0
3replicas_scenario21_3000rps,3,1_stress-ng_l3_pod,21,3000,3000.00561395352,0.121,0.112,0.0,0.174,0.203,0.304,3.364,0
3replicas_scenario22_3000rps,3,2_stress-ng_l3_pods,22,3000,3000.018820005434,0.2,0.14,0.0,0.405,0.576,0.919,6.924,0
3replicas_scenario23_3000rps,3,3_stress-ng_l3_pods,23,3000,3000.0029327362004,0.378,0.252,0.0,0.754,0.96,1.85,7.924,0
3replicas_scenario24_3000rps,3,4_stress-ng_l3_pods,24,3000,2999.9951175892097,0.61,0.427,0.0,1.319,1.873,2.993,10.741,0
3replicas_scenario31_3000rps,3,1_iBench_memBW_pod,31,3000,3000.0039909071443,0.096,0.089,0.0,0.126,0.144,0.214,3.486,0
3replicas_scenario32_3000rps,3,2_iBench_memBW_pods,32,3000,3000.0055227435005,0.107,0.094,0.0,0.146,0.178,0.333,5.236,0
3replicas_scenario33_3000rps,3,3_iBench_memBW_pods,33,3000,3000.0055544769507,0.117,0.099,0.0,0.166,0.212,0.362,6.38,0
3replicas_scenario34_3000rps,3,4_iBench_memBW_pods,34,3000,3000.0062717297783,0.147,0.105,0.0,0.194,0.264,1.35,5.2,0
3replicas_scenario0_3500rps,3,Baseline0,0,3500,3499.989672519636,0.094,0.085,0.0,0.123,0.146,0.259,2.548,0
3replicas_scenario1_3500rps,3,Baseline1,1,3500,3500.005182949129,0.092,0.085,0.0,0.118,0.133,0.191,2.255,0
3replicas_scenario2_3500rps,3,Baseline2,2,3500,3500.0065102989984,0.091,0.084,0.0,0.118,0.132,0.191,3.161,0
3replicas_scenario11_3500rps,3,1_iBench_CPU_pod,11,3500,3499.9886335063848,0.108,0.088,0.0,0.14,0.18,0.388,5.512,0
3replicas_scenario12_3500rps,3,2_iBench_CPU_pods,12,3500,3500.0075434626174,0.126,0.09,0.0,0.172,0.227,0.907,6.718,0
3replicas_scenario13_3500rps,3,3_iBench_CPU_pods,13,3500,3500.003522034135,0.207,0.154,0.0,0.308,0.437,1.749,6.262,0
3replicas_scenario14_3500rps,3,4_iBench_CPU_pods,14,3500,3499.983356211122,0.203,0.124,0.0,0.301,0.471,1.979,6.494,0
3replicas_scenario21_3500rps,3,1_stress-ng_l3_pod,21,3500,3500.0081324948765,0.121,0.109,0.0,0.176,0.207,0.318,2.982,0
3replicas_scenario22_3500rps,3,2_stress-ng_l3_pods,22,3500,3500.02223096425,0.167,0.14,0.0,0.236,0.307,0.676,4.687,0
3replicas_scenario23_3500rps,3,3_stress-ng_l3_pods,23,3500,3500.004604468193,0.391,0.253,0.0,0.809,1.083,1.902,9.502,0
3replicas_scenario24_3500rps,3,4_stress-ng_l3_pods,24,3500,3499.999251590237,0.64,0.448,0.0,1.373,1.908,3.096,11.299,0
3replicas_scenario31_3500rps,3,1_iBench_memBW_pod,31,3500,3500.0025400669865,0.099,0.089,0.0,0.134,0.154,0.24,3.502,0
3replicas_scenario32_3500rps,3,2_iBench_memBW_pods,32,3500,3500.0038390375444,0.118,0.094,0.0,0.184,0.242,0.427,4.711,0
3replicas_scenario33_3500rps,3,3_iBench_memBW_pods,33,3500,3500.0226227742046,0.126,0.1,0.0,0.194,0.253,0.453,5.194,0
3replicas_scenario34_3500rps,3,4_iBench_memBW_pods,34,3500,3500.0034103641497,0.165,0.115,0.0,0.255,0.344,1.349,6.138,0
3replicas_scenario0_4000rps,3,Baseline0,0,4000,3999.9837256658325,0.097,0.089,0.0,0.128,0.145,0.219,3.695,0
3replicas_scenario1_4000rps,3,Baseline1,1,4000,3999.985275544863,0.098,0.089,0.0,0.131,0.151,0.263,2.985,0
3replicas_scenario2_4000rps,3,Baseline2,2,4000,4000.001798005803,0.101,0.09,0.0,0.138,0.164,0.309,3.415,0
3replicas_scenario11_4000rps,3,1_iBench_CPU_pod,11,4000,4000.0029902286105,0.11,0.091,0.0,0.146,0.18,0.378,5.095,0
3replicas_scenario12_4000rps,3,2_iBench_CPU_pods,12,4000,4000.0007610467032,0.13,0.095,0.0,0.174,0.232,0.925,6.172,0
3replicas_scenario13_4000rps,3,3_iBench_CPU_pods,13,4000,4000.0016622673575,0.154,0.099,0.0,0.217,0.305,1.476,6.241,0
3replicas_scenario14_4000rps,3,4_iBench_CPU_pods,14,4000,3999.978645669558,0.196,0.12,0.0,0.294,0.45,1.842,7.591,0
3replicas_scenario21_4000rps,3,1_stress-ng_l3_pod,21,4000,3999.99772867756,0.129,0.115,0.0,0.197,0.236,0.37,3.12,0
3replicas_scenario22_4000rps,3,2_stress-ng_l3_pods,22,4000,4000.000808070197,0.241,0.156,0.0,0.508,0.706,1.164,9.368,0
3replicas_scenario23_4000rps,3,3_stress-ng_l3_pods,23,4000,3999.996611913981,0.429,0.273,0.0,0.922,1.24,2.102,7.622,0
3replicas_scenario24_4000rps,3,4_stress-ng_l3_pods,24,4000,3999.9716154336866,0.663,0.439,0.0,1.498,2.04,3.253,12.718,0
3replicas_scenario31_4000rps,3,1_iBench_memBW_pod,31,4000,4000.022026232399,0.103,0.093,0.0,0.144,0.167,0.252,3.235,0
3replicas_scenario32_4000rps,3,2_iBench_memBW_pods,32,4000,4000.005414007328,0.112,0.1,0.0,0.156,0.181,0.288,4.052,0
3replicas_scenario33_4000rps,3,3_iBench_memBW_pods,33,4000,4000.021716295677,0.14,0.107,0.0,0.236,0.304,0.528,6.454,0
3replicas_scenario34_4000rps,3,4_iBench_memBW_pods,34,4000,4000.000340978754,0.146,0.114,0.0,0.224,0.292,0.619,4.138,0
