Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario34_1000rps,2,4_iBench_memBW_pods,34,1000,1000.0024432948586,0.269,0.142,0.0,0.322,1.317,2.745,8.763,0
2replicas_scenario0_1500rps,2,Baseline0,0,1500,1500.0027834099183,0.085,0.083,0.0,0.101,0.108,0.134,2.633,0
2replicas_scenario1_1500rps,2,Baseline1,1,1500,1500.002282661807,0.085,0.083,0.0,0.101,0.108,0.135,2.264,0
2replicas_scenario2_1500rps,2,Baseline2,2,1500,1500.0052676184985,0.085,0.083,0.0,0.101,0.108,0.135,2.819,0
2replicas_scenario11_1500rps,2,1_iBench_CPU_pod,11,1500,1500.0052566128413,0.089,0.084,0.0,0.104,0.115,0.154,3.386,0
2replicas_scenario12_1500rps,2,2_iBench_CPU_pods,12,1500,1500.0047984864668,0.1,0.085,0.0,0.112,0.133,0.264,4.048,0
2replicas_scenario13_1500rps,2,3_iBench_CPU_pods,13,1500,1500.0052052626731,0.131,0.087,0.0,0.143,0.186,1.492,5.762,0
2replicas_scenario14_1500rps,2,4_iBench_CPU_pods,14,1500,1500.00515023435,0.203,0.144,0.0,0.24,0.361,2.359,7.858,0
2replicas_scenario21_1500rps,2,1_stress-ng_l3_pod,21,1500,1500.0036891257396,0.106,0.1,0.0,0.142,0.156,0.215,4.032,0
2replicas_scenario22_1500rps,2,2_stress-ng_l3_pods,22,1500,1500.0024071621963,0.155,0.124,0.0,0.269,0.385,0.567,3.06,0
2replicas_scenario23_1500rps,2,3_stress-ng_l3_pods,23,1500,1500.005314085493,0.358,0.245,0.0,0.706,1.018,1.895,5.621,0
2replicas_scenario24_1500rps,2,4_stress-ng_l3_pods,24,1500,1500.0087718826976,0.519,0.401,0.0,1.024,1.563,2.398,8.03,0
2replicas_scenario31_1500rps,2,1_iBench_memBW_pod,31,1500,1500.0027504800435,0.094,0.09,0.0,0.117,0.127,0.172,3.215,0
2replicas_scenario32_1500rps,2,2_iBench_memBW_pods,32,1500,1500.0016008767086,0.135,0.117,0.0,0.203,0.248,0.343,4.938,0
2replicas_scenario33_1500rps,2,3_iBench_memBW_pods,33,1500,1500.0045426887573,0.189,0.109,0.0,0.227,0.362,2.268,7.876,0
2replicas_scenario34_1500rps,2,4_iBench_memBW_pods,34,1500,1500.0101759118998,0.272,0.153,0.0,0.335,1.278,2.743,8.484,0
2replicas_scenario0_2000rps,2,Baseline0,0,2000,2000.0001746227224,0.086,0.083,0.0,0.105,0.113,0.144,3.078,0
2replicas_scenario1_2000rps,2,Baseline1,1,2000,2000.0033452259986,0.086,0.083,0.0,0.105,0.113,0.143,2.635,0
2replicas_scenario2_2000rps,2,Baseline2,2,2000,2000.0040437637315,0.087,0.083,0.0,0.105,0.114,0.147,3.096,0
2replicas_scenario11_2000rps,2,1_iBench_CPU_pod,11,2000,2000.0099825053803,0.094,0.084,0.0,0.112,0.129,0.213,3.474,0
2replicas_scenario12_2000rps,2,2_iBench_CPU_pods,12,2000,2000.0020511411346,0.098,0.084,0.0,0.115,0.134,0.237,4.681,0
2replicas_scenario13_2000rps,2,3_iBench_CPU_pods,13,2000,2000.0022526914263,0.121,0.087,0.0,0.147,0.188,1.194,7.025,0
2replicas_scenario14_2000rps,2,4_iBench_CPU_pods,14,2000,2000.0011378291908,0.192,0.139,0.0,0.258,0.363,1.842,7.611,0
2replicas_scenario21_2000rps,2,1_stress-ng_l3_pod,21,2000,2000.002476209944,0.108,0.103,0.0,0.143,0.161,0.238,3.628,0
2replicas_scenario22_2000rps,2,2_stress-ng_l3_pods,22,2000,2000.0005210349166,0.167,0.127,0.0,0.321,0.425,0.651,4.548,0
2replicas_scenario23_2000rps,2,3_stress-ng_l3_pods,23,2000,1999.9967850184596,0.331,0.251,0.0,0.597,0.758,1.681,7.483,0
2replicas_scenario24_2000rps,2,4_stress-ng_l3_pods,24,2000,2000.0018586350607,0.551,0.399,0.0,1.174,1.729,2.786,10.006,0
2replicas_scenario31_2000rps,2,1_iBench_memBW_pod,31,2000,2000.003413872494,0.096,0.092,0.0,0.12,0.134,0.185,4.58,0
2replicas_scenario32_2000rps,2,2_iBench_memBW_pods,32,2000,2000.0030031906297,0.132,0.11,0.0,0.204,0.243,0.364,5.699,0
2replicas_scenario33_2000rps,2,3_iBench_memBW_pods,33,2000,2000.0031317247142,0.201,0.115,0.0,0.294,0.426,1.998,7.336,0
2replicas_scenario34_2000rps,2,4_iBench_memBW_pods,34,2000,1999.999274842693,0.249,0.151,0.0,0.326,0.688,2.453,9.318,0
2replicas_scenario0_3000rps,2,Baseline0,0,3000,3000.003601870991,0.091,0.085,0.0,0.115,0.128,0.173,3.381,0
2replicas_scenario1_3000rps,2,Baseline1,1,3000,3000.00411535358,0.091,0.085,0.0,0.115,0.128,0.171,2.741,0
2replicas_scenario2_3000rps,2,Baseline2,2,3000,3000.0058362227683,0.091,0.085,0.0,0.114,0.128,0.17,3.829,0
2replicas_scenario11_3000rps,2,1_iBench_CPU_pod,11,3000,3000.002708069111,0.096,0.086,0.0,0.122,0.142,0.234,6.295,0
2replicas_scenario12_3000rps,2,2_iBench_CPU_pods,12,3000,3000.0028369023807,0.109,0.088,0.0,0.138,0.171,0.414,4.567,0
2replicas_scenario13_3000rps,2,3_iBench_CPU_pods,13,3000,3000.0055381602238,0.12,0.089,0.0,0.145,0.183,1.027,4.943,0
2replicas_scenario14_3000rps,2,4_iBench_CPU_pods,14,3000,3000.0044828955242,0.143,0.094,0.0,0.191,0.26,1.375,20.343,0
2replicas_scenario21_3000rps,2,1_stress-ng_l3_pod,21,3000,3000.0080063380337,0.116,0.107,0.0,0.161,0.186,0.281,3.109,0
2replicas_scenario22_3000rps,2,2_stress-ng_l3_pods,22,3000,3000.006211773581,0.24,0.153,0.0,0.523,0.677,1.004,5.987,0
2replicas_scenario23_3000rps,2,3_stress-ng_l3_pods,23,3000,3000.0007691876617,0.344,0.225,0.0,0.688,0.894,1.734,7.766,0
2replicas_scenario24_3000rps,2,4_stress-ng_l3_pods,24,3000,2999.9484297687873,0.639,0.422,0.0,1.484,2.049,3.224,11.608,0
2replicas_scenario31_3000rps,2,1_iBench_memBW_pod,31,3000,3000.0072929931125,0.101,0.094,0.0,0.133,0.15,0.211,3.166,0
2replicas_scenario32_3000rps,2,2_iBench_memBW_pods,32,3000,3000.0045320735135,0.133,0.107,0.0,0.213,0.264,0.409,5.03,0
2replicas_scenario33_3000rps,2,3_iBench_memBW_pods,33,3000,3000.005287880224,0.199,0.123,0.0,0.289,0.437,1.88,7.756,0
2replicas_scenario34_3000rps,2,4_iBench_memBW_pods,34,3000,3000.004553273577,0.302,0.169,0.0,0.446,1.338,2.764,10.334,0
3replicas_scenario0_1000rps,3,Baseline0,0,1000,1000.00448864237,0.087,0.084,0.0,0.1,0.107,0.139,3.357,0
3replicas_scenario1_1000rps,3,Baseline1,1,1000,1000.0035482070342,0.086,0.084,0.0,0.1,0.107,0.139,2.805,0
3replicas_scenario2_1000rps,3,Baseline2,2,1000,1000.0054845911917,0.087,0.084,0.0,0.1,0.107,0.139,3.167,0
3replicas_scenario11_1000rps,3,1_iBench_CPU_pod,11,1000,1000.0031035818545,0.091,0.084,0.0,0.1,0.109,0.154,4.633,0
3replicas_scenario12_1000rps,3,2_iBench_CPU_pods,12,1000,1000.0038638371514,0.096,0.085,0.0,0.103,0.114,0.186,3.928,0
3replicas_scenario13_1000rps,3,3_iBench_CPU_pods,13,1000,1000.0029765810823,0.113,0.085,0.0,0.104,0.119,1.216,4.921,0
3replicas_scenario14_1000rps,3,4_iBench_CPU_pods,14,1000,1000.0013081406001,0.134,0.087,0.0,0.108,0.139,1.913,4.799,0
3replicas_scenario21_1000rps,3,1_stress-ng_l3_pod,21,1000,1000.0017717198056,0.108,0.101,0.0,0.142,0.157,0.207,3.423,0
3replicas_scenario22_1000rps,3,2_stress-ng_l3_pods,22,1000,999.9992727560845,0.222,0.163,0.0,0.419,0.474,0.622,4.471,0
3replicas_scenario23_1000rps,3,3_stress-ng_l3_pods,23,1000,999.9999144277851,0.306,0.216,0.0,0.537,0.757,1.686,4.923,0
3replicas_scenario24_1000rps,3,4_stress-ng_l3_pods,24,1000,999.9979431931193,0.517,0.392,0.0,1.017,1.53,2.282,6.415,0
3replicas_scenario31_1000rps,3,1_iBench_memBW_pod,31,1000,1000.004365007942,0.099,0.094,0.0,0.124,0.136,0.18,3.805,0
3replicas_scenario32_1000rps,3,2_iBench_memBW_pods,32,1000,1000.0007335616492,0.117,0.103,0.0,0.163,0.184,0.268,4.505,0
3replicas_scenario33_1000rps,3,3_iBench_memBW_pods,33,1000,1000.0029614587702,0.186,0.118,0.0,0.22,0.298,2.353,6.909,0
3replicas_scenario34_1000rps,3,4_iBench_memBW_pods,34,1000,1000.0020212818633,0.279,0.143,0.0,0.34,1.298,2.87,7.276,0
3replicas_scenario0_1500rps,3,Baseline0,0,1500,1500.0041157849382,0.085,0.083,0.0,0.1,0.108,0.134,2.459,0
3replicas_scenario1_1500rps,3,Baseline1,1,1500,1500.0020280463643,0.086,0.084,0.0,0.102,0.11,0.149,3.189,0
3replicas_scenario2_1500rps,3,Baseline2,2,1500,1500.0055835139929,0.085,0.083,0.0,0.101,0.108,0.134,3.099,0
3replicas_scenario11_1500rps,3,1_iBench_CPU_pod,11,1500,1500.0019386358388,0.091,0.084,0.0,0.105,0.12,0.18,4.902,0
3replicas_scenario12_1500rps,3,2_iBench_CPU_pods,12,1500,1500.00321792357,0.116,0.087,0.0,0.152,0.184,0.944,6.492,0
3replicas_scenario13_1500rps,3,3_iBench_CPU_pods,13,1500,1500.0048004736964,0.161,0.092,0.0,0.192,0.266,2.054,7.156,0
3replicas_scenario14_1500rps,3,4_iBench_CPU_pods,14,1500,1500.0003849334323,0.181,0.109,0.0,0.229,0.326,1.943,7.567,0
3replicas_scenario21_1500rps,3,1_stress-ng_l3_pod,21,1500,1500.0035336666579,0.104,0.099,0.0,0.137,0.151,0.214,2.756,0
3replicas_scenario22_1500rps,3,2_stress-ng_l3_pods,22,1500,1500.0028125219403,0.235,0.175,0.0,0.461,0.539,0.715,5.855,0
3replicas_scenario23_1500rps,3,3_stress-ng_l3_pods,23,1500,1500.0010116256824,0.346,0.279,0.0,0.617,0.838,1.81,5.283,0
3replicas_scenario24_1500rps,3,4_stress-ng_l3_pods,24,1500,1500.0024036588381,0.536,0.427,0.0,1.011,1.534,2.373,10.01,0
3replicas_scenario31_1500rps,3,1_iBench_memBW_pod,31,1500,1500.0010868909242,0.094,0.091,0.0,0.116,0.126,0.172,3.72,0
3replicas_scenario32_1500rps,3,2_iBench_memBW_pods,32,1500,1500.0069024450868,0.105,0.098,0.0,0.129,0.153,0.244,3.982,0
3replicas_scenario33_1500rps,3,3_iBench_memBW_pods,33,1500,1500.0054297884335,0.169,0.114,0.0,0.211,0.285,1.719,6.475,0
3replicas_scenario34_1500rps,3,4_iBench_memBW_pods,34,1500,1500.0038910517603,0.245,0.144,0.0,0.309,0.632,2.54,7.993,0
3replicas_scenario0_2000rps,3,Baseline0,0,2000,2000.002989723885,0.086,0.083,0.0,0.104,0.112,0.144,3.406,0
3replicas_scenario1_2000rps,3,Baseline1,1,2000,2000.0007638669583,0.086,0.083,0.0,0.104,0.112,0.147,3.197,0
3replicas_scenario2_2000rps,3,Baseline2,2,2000,2000.0029368458038,0.087,0.084,0.0,0.105,0.114,0.168,2.922,0
3replicas_scenario11_2000rps,3,1_iBench_CPU_pod,11,2000,2000.0037425396215,0.092,0.084,0.0,0.108,0.123,0.188,4.013,0
3replicas_scenario12_2000rps,3,2_iBench_CPU_pods,12,2000,2000.0006544668809,0.102,0.085,0.0,0.122,0.151,0.31,4.397,0
3replicas_scenario13_2000rps,3,3_iBench_CPU_pods,13,2000,2000.0037457618648,0.149,0.09,0.0,0.188,0.26,1.683,7.486,0
