Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario31_1000rps,2,1_iBench_memBW_pod,31,1000,1000.0024347559281,0.099,0.093,0.0,0.122,0.134,0.18,3.189,0
2replicas_scenario32_1000rps,2,2_iBench_memBW_pods,32,1000,1000.0009485731221,0.104,0.1,0.0,0.128,0.141,0.188,3.656,0
2replicas_scenario33_1000rps,2,3_iBench_memBW_pods,33,1000,1000.0016496249434,0.122,0.103,0.0,0.185,0.216,0.292,3.713,0
2replicas_scenario34_1000rps,2,4_iBench_memBW_pods,34,1000,1000.003441839624,0.126,0.112,0.0,0.182,0.205,0.282,3.364,0
2replicas_scenario0_1500rps,2,Baseline0,0,1500,1500.0048016153703,0.092,0.09,0.0,0.109,0.117,0.15,2.558,0
2replicas_scenario1_1500rps,2,Baseline1,1,1500,1500.0007554476229,0.095,0.09,0.0,0.112,0.131,0.21,3.446,0
2replicas_scenario2_1500rps,2,Baseline2,2,1500,1500.0031593628,0.092,0.09,0.0,0.108,0.117,0.151,3.032,0
2replicas_scenario11_1500rps,2,1_iBench_CPU_pod,11,1500,1500.005515863743,0.092,0.09,0.0,0.109,0.117,0.151,2.842,0
2replicas_scenario12_1500rps,2,2_iBench_CPU_pods,12,1500,1500.0024782327173,0.092,0.089,0.0,0.108,0.117,0.157,2.823,0
2replicas_scenario13_1500rps,2,3_iBench_CPU_pods,13,1500,1500.0035798335437,0.118,0.095,0.0,0.194,0.213,0.271,3.661,0
2replicas_scenario14_1500rps,2,4_iBench_CPU_pods,14,1500,1500.0058025724466,0.098,0.09,0.0,0.121,0.171,0.226,2.958,0
2replicas_scenario21_1500rps,2,1_stress-ng_l3_pod,21,1500,1500.0008083478738,0.116,0.108,0.0,0.156,0.172,0.24,3.844,0
2replicas_scenario22_1500rps,2,2_stress-ng_l3_pods,22,1500,1500.0056775393507,0.2,0.139,0.0,0.461,0.539,0.683,3.835,0
2replicas_scenario23_1500rps,2,3_stress-ng_l3_pods,23,1500,1499.9993558506687,0.331,0.245,0.0,0.65,0.768,0.991,4.516,0
2replicas_scenario24_1500rps,2,4_stress-ng_l3_pods,24,1500,1499.9967447080103,0.468,0.46,0.0,0.742,0.828,1.067,5.833,0
2replicas_scenario31_1500rps,2,1_iBench_memBW_pod,31,1500,1500.0033604394189,0.097,0.093,0.0,0.119,0.13,0.169,3.011,0
2replicas_scenario32_1500rps,2,2_iBench_memBW_pods,32,1500,1500.0049045660364,0.113,0.098,0.0,0.173,0.196,0.258,2.964,0
2replicas_scenario33_1500rps,2,3_iBench_memBW_pods,33,1500,1500.0013988592632,0.117,0.104,0.0,0.171,0.196,0.256,3.866,0
2replicas_scenario34_1500rps,2,4_iBench_memBW_pods,34,1500,1500.004183520001,0.12,0.109,0.0,0.17,0.189,0.247,3.756,0
2replicas_scenario0_2000rps,2,Baseline0,0,2000,2000.010954148885,0.093,0.089,0.0,0.112,0.121,0.158,2.669,0
2replicas_scenario1_2000rps,2,Baseline1,1,2000,2000.001340823121,0.093,0.089,0.0,0.112,0.121,0.156,3.123,0
2replicas_scenario2_2000rps,2,Baseline2,2,2000,2000.0045990772426,0.093,0.09,0.0,0.113,0.124,0.177,2.304,0
2replicas_scenario11_2000rps,2,1_iBench_CPU_pod,11,2000,2000.0018979462454,0.097,0.089,0.0,0.118,0.151,0.239,3.414,0
2replicas_scenario12_2000rps,2,2_iBench_CPU_pods,12,2000,2000.0009525586554,0.178,0.179,0.0,0.247,0.275,0.355,3.608,0
2replicas_scenario13_2000rps,2,3_iBench_CPU_pods,13,2000,2000.0107725580235,0.163,0.166,0.0,0.243,0.273,0.346,3.835,0
2replicas_scenario14_2000rps,2,4_iBench_CPU_pods,14,2000,2000.0134471126341,0.168,0.171,0.0,0.242,0.273,0.347,3.367,0
2replicas_scenario21_2000rps,2,1_stress-ng_l3_pod,21,2000,2000.0012547118984,0.119,0.112,0.0,0.161,0.185,0.265,4.933,0
2replicas_scenario22_2000rps,2,2_stress-ng_l3_pods,22,2000,2000.0118161142543,0.248,0.163,0.0,0.549,0.637,0.795,5.682,0
2replicas_scenario23_2000rps,2,3_stress-ng_l3_pods,23,2000,1999.9836532427933,0.436,0.344,0.0,0.832,0.98,1.38,23.187,0
2replicas_scenario24_2000rps,2,4_stress-ng_l3_pods,24,2000,2000.0063010198514,0.478,0.453,0.0,0.815,0.936,1.238,10.573,0
2replicas_scenario31_2000rps,2,1_iBench_memBW_pod,31,2000,2000.0042038421695,0.099,0.094,0.0,0.125,0.138,0.195,2.682,0
2replicas_scenario32_2000rps,2,2_iBench_memBW_pods,32,2000,2000.0040850419134,0.104,0.098,0.0,0.131,0.146,0.203,3.42,0
2replicas_scenario33_2000rps,2,3_iBench_memBW_pods,33,2000,2000.0104115319778,0.21,0.197,0.0,0.286,0.322,0.4,3.875,0
2replicas_scenario34_2000rps,2,4_iBench_memBW_pods,34,2000,2000.0071263476145,0.129,0.116,0.0,0.188,0.216,0.288,4.428,0
2replicas_scenario0_2500rps,2,Baseline0,0,2500,2500.002751530806,0.095,0.092,0.0,0.116,0.127,0.166,3.113,0
2replicas_scenario1_2500rps,2,Baseline1,1,2500,2500.002381377268,0.096,0.092,0.0,0.117,0.128,0.166,3.001,0
2replicas_scenario2_2500rps,2,Baseline2,2,2500,2500.0032150045345,0.095,0.092,0.0,0.116,0.127,0.165,2.689,0
2replicas_scenario11_2500rps,2,1_iBench_CPU_pod,11,2500,2499.999026278157,0.098,0.092,0.0,0.12,0.136,0.223,2.985,0
2replicas_scenario12_2500rps,2,2_iBench_CPU_pods,12,2500,2500.005083968672,0.107,0.094,0.0,0.157,0.196,0.281,3.879,0
2replicas_scenario13_2500rps,2,3_iBench_CPU_pods,13,2500,2500.000598904252,0.209,0.193,0.0,0.274,0.309,0.435,5.073,0
2replicas_scenario14_2500rps,2,4_iBench_CPU_pods,14,2500,2500.0011347138916,0.169,0.17,0.0,0.252,0.287,0.381,3.839,0
2replicas_scenario21_2500rps,2,1_stress-ng_l3_pod,21,2500,2500.0011814311138,0.126,0.117,0.0,0.173,0.199,0.308,5.872,0
2replicas_scenario22_2500rps,2,2_stress-ng_l3_pods,22,2500,2500.0004711271827,0.219,0.144,0.0,0.502,0.597,0.782,6.436,0
