Test_ID,Replicas,Interference,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P99_Latency,Max_Latency
5replicas_scenario11_1300rps,5,2_iBench_memBW_pods,1300,1293.81,88.64,77.0,91.0,121.0,271.0,2960.0
5replicas_scenario12_1300rps,5,4_iBench_memBW_pods,1300,1293.86,141.63,96.0,139.0,238.0,880.0,3810.0
5replicas_scenario13_1300rps,5,8_iBench_memBW_pods,1300,1293.82,320.59,136.0,220.0,654.0,2890.0,5890.0
5replicas_scenario0_1700rps,5,Baseline0,1700,1652.61,728.68,630.0,940.0,1360.0,2380.0,7650.0
5replicas_scenario1_1700rps,5,Baseline1,1700,1692.92,74.6,69.0,79.0,99.0,159.0,1360.0
5replicas_scenario2_1700rps,5,1_iBench_CPU_pod,1700,1692.92,128.09,73.0,108.0,165.0,1500.0,4070.0000000000005
5replicas_scenario3_1700rps,5,2_iBench_CPU_pods,1700,1652.56,1080.0,832.0,1340.0,2200.0,4640.0,16300.0
5replicas_scenario4_1700rps,5,4_iBench_CPU_pods,1700,1692.94,229.13,79.0,134.0,303.0,2750.0,7650.0
5replicas_scenario5_1700rps,5,8_iBench_CPU_pods,1700,1692.92,229.71,72.0,120.0,294.0,2840.0,6880.0
5replicas_scenario6_1700rps,5,1_stress-ng_l3_pod,1700,1652.55,826.58,739.0,1080.0,1500.0,2430.0,4700.0
5replicas_scenario7_1700rps,5,2_stress-ng_l3_pods,1700,1692.92,107.52,86.0,112.0,164.0,412.0,4110.0
5replicas_scenario8_1700rps,5,4_stress-ng_l3_pods,1700,1692.93,137.46,105.0,145.0,209.0,554.0,5100.0
5replicas_scenario9_1700rps,5,8_stress-ng_l3_pods,1700,1692.91,268.14,157.0,254.0,488.0,2240.0,8920.0
5replicas_scenario10_1700rps,5,1_iBench_memBW_pod,1700,1692.92,84.74,73.0,87.0,119.0,243.0,2570.0
5replicas_scenario11_1700rps,5,2_iBench_memBW_pods,1700,1692.9,107.77,81.0,117.0,168.0,422.0,3980.0
5replicas_scenario12_1700rps,5,4_iBench_memBW_pods,1700,1652.57,568.56,415.0,657.0,1120.0,2750.0,6010.0
5replicas_scenario13_1700rps,5,8_iBench_memBW_pods,1700,1652.5,722.19,412.0,792.0,1710.0,4170.0,12260.0
5replicas_scenario0_2100rps,5,Baseline0,2100,2092.11,109.1,70.0,91.0,142.0,930.0,5370.0
5replicas_scenario1_2100rps,5,Baseline1,2100,2042.57,463.31,377.0,618.0,860.0,1420.0,2910.0
5replicas_scenario2_2100rps,5,1_iBench_CPU_pod,2100,2042.49,1020.0,890.0,1270.0,1860.0,3570.0,7950.0
5replicas_scenario3_2100rps,5,2_iBench_CPU_pods,2100,2042.71,667.06,476.0,813.0,1350.0,3240.0,7720.0
5replicas_scenario4_2100rps,5,4_iBench_CPU_pods,2100,2092.12,226.34,81.0,139.0,301.0,2640.0,5810.0
5replicas_scenario5_2100rps,5,8_iBench_CPU_pods,2100,2042.58,1000.0,511.0,1270.0,2630.0,5120.0,9950.0
5replicas_scenario6_2100rps,5,1_stress-ng_l3_pod,2100,2092.12,84.32,74.0,93.0,118.0,223.0,2380.0
5replicas_scenario7_2100rps,5,2_stress-ng_l3_pods,2100,2092.08,98.08,86.0,106.0,144.0,283.0,3520.0
5replicas_scenario8_2100rps,5,4_stress-ng_l3_pods,2100,2042.62,594.29,477.0,742.0,1130.0,2090.0,5390.0
5replicas_scenario9_2100rps,5,8_stress-ng_l3_pods,2100,2092.07,278.44,169.0,290.0,540.0,1960.0,5510.0
5replicas_scenario10_2100rps,5,1_iBench_memBW_pod,2100,2042.51,641.2,523.0,847.0,1210.0,2150.0,3720.0
5replicas_scenario11_2100rps,5,2_iBench_memBW_pods,2100,2092.11,97.48,79.0,100.0,143.0,350.0,3840.0
5replicas_scenario12_2100rps,5,4_iBench_memBW_pods,2100,2042.51,508.9,373.0,581.0,970.0,2620.0,4930.0
5replicas_scenario13_2100rps,5,8_iBench_memBW_pods,2100,2042.41,671.25,435.0,746.0,1410.0,3670.0,8500.0
5replicas_scenario0_2500rps,5,Baseline0,2500,2490.98,109.09,73.0,98.0,154.0,685.0,4560.0
5replicas_scenario1_2500rps,5,Baseline1,2500,2490.93,76.66,69.0,83.0,106.0,179.0,1370.0
5replicas_scenario2_2500rps,5,1_iBench_CPU_pod,2500,2490.8,133.49,84.0,131.0,225.0,834.0,5360.0
5replicas_scenario3_2500rps,5,2_iBench_CPU_pods,2500,2490.93,270.95,138.0,227.0,426.0,2760.0,7990.0
5replicas_scenario4_2500rps,5,4_iBench_CPU_pods,2500,2432.59,793.64,438.0,900.0,1950.0,4410.0,9850.0
5replicas_scenario5_2500rps,5,8_iBench_CPU_pods,2500,2490.97,245.83,85.0,151.0,425.0,2670.0,6770.0
5replicas_scenario6_2500rps,5,1_stress-ng_l3_pod,2500,2490.95,86.51,74.0,95.0,127.0,243.0,2400.0
5replicas_scenario7_2500rps,5,2_stress-ng_l3_pods,2500,2490.97,122.27,90.0,128.0,194.0,555.0,3720.0
5replicas_scenario8_2500rps,5,4_stress-ng_l3_pods,2500,2490.97,159.16,116.0,171.0,261.0,745.0,4019.9999999999995
5replicas_scenario9_2500rps,5,8_stress-ng_l3_pods,2500,2432.52,835.58,585.0,1070.0,1690.0,3760.0,9380.0
5replicas_scenario10_2500rps,5,1_iBench_memBW_pod,2500,2490.98,84.91,71.0,91.0,126.0,249.0,3760.0
5replicas_scenario11_2500rps,5,2_iBench_memBW_pods,2500,2490.96,94.4,79.0,102.0,139.0,267.0,2910.0
5replicas_scenario12_2500rps,5,4_iBench_memBW_pods,2500,2432.5,820.58,593.0,1020.0,1640.0,3870.0,9220.0
5replicas_scenario13_2500rps,5,8_iBench_memBW_pods,2500,2432.49,727.6,407.0,783.0,1730.0,4310.0,15670.0
