Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
3replicas_scenario32_2000rps,3,2_iBench_memBW_pods,32,2000,2000.0027698482806,0.126,0.105,0.0,0.202,0.23,0.306,3.645,0
3replicas_scenario33_2000rps,3,3_iBench_memBW_pods,33,2000,2000.004249143053,0.128,0.11,0.0,0.196,0.223,0.3,4.048,0
3replicas_scenario34_2000rps,3,4_iBench_memBW_pods,34,2000,1999.9996595324455,0.14,0.117,0.0,0.228,0.267,0.355,5.012,0
3replicas_scenario0_2500rps,3,Baseline0,0,2500,2500.0007780453666,0.097,0.093,0.0,0.117,0.127,0.171,2.379,0
3replicas_scenario1_2500rps,3,Baseline1,1,2500,2500.0029423988904,0.098,0.094,0.0,0.119,0.131,0.196,3.303,0
3replicas_scenario2_2500rps,3,Baseline2,2,2500,2500.00444044831,0.099,0.093,0.0,0.12,0.136,0.223,3.259,0
3replicas_scenario11_2500rps,3,1_iBench_CPU_pod,11,2500,2500.00491675967,0.102,0.095,0.0,0.126,0.157,0.257,3.619,0
3replicas_scenario12_2500rps,3,2_iBench_CPU_pods,12,2500,2499.999378262662,0.183,0.184,0.0,0.261,0.294,0.402,3.496,0
3replicas_scenario13_2500rps,3,3_iBench_CPU_pods,13,2500,2499.9998932636563,0.214,0.2,0.0,0.278,0.313,0.437,4.098,0
3replicas_scenario14_2500rps,3,4_iBench_CPU_pods,14,2500,2500.000174514289,0.166,0.166,0.0,0.251,0.287,0.385,5.155,0
3replicas_scenario21_2500rps,3,1_stress-ng_l3_pod,21,2500,2500.003935200639,0.135,0.123,0.0,0.197,0.227,0.346,3.902,0
3replicas_scenario22_2500rps,3,2_stress-ng_l3_pods,22,2500,2500.000185208347,0.374,0.298,0.0,0.661,0.817,1.297,9.115,0
3replicas_scenario23_2500rps,3,3_stress-ng_l3_pods,23,2500,2500.000336125045,0.403,0.308,0.0,0.723,0.896,1.595,14.961,0
3replicas_scenario24_2500rps,3,4_stress-ng_l3_pods,24,2500,2499.9827731742616,0.475,0.435,0.0,0.842,0.996,1.636,11.858,0
3replicas_scenario31_2500rps,3,1_iBench_memBW_pod,31,2500,2500.0041904885584,0.103,0.098,0.0,0.129,0.144,0.215,4.114,0
3replicas_scenario32_2500rps,3,2_iBench_memBW_pods,32,2500,2500.003467540293,0.111,0.102,0.0,0.146,0.172,0.257,5.198,0
3replicas_scenario33_2500rps,3,3_iBench_memBW_pods,33,2500,2500.0031142122125,0.112,0.104,0.0,0.144,0.164,0.246,3.442,0
3replicas_scenario34_2500rps,3,4_iBench_memBW_pods,34,2500,2500.002434141259,0.127,0.111,0.0,0.184,0.219,0.322,3.116,0
3replicas_scenario0_3000rps,3,Baseline0,0,3000,3000.007171942753,0.099,0.093,0.0,0.124,0.138,0.191,4.517,0
3replicas_scenario1_3000rps,3,Baseline1,1,3000,3000.0060142398083,0.098,0.092,0.0,0.124,0.137,0.191,3.907,0
3replicas_scenario2_3000rps,3,Baseline2,2,3000,3000.0061243574078,0.099,0.093,0.0,0.125,0.14,0.218,5.394,0
3replicas_scenario11_3000rps,3,1_iBench_CPU_pod,11,3000,3000.0039973219928,0.1,0.093,0.0,0.127,0.143,0.22,3.271,0
3replicas_scenario12_3000rps,3,2_iBench_CPU_pods,12,3000,3000.0038624716394,0.108,0.095,0.0,0.149,0.194,0.322,4.101,0
3replicas_scenario13_3000rps,3,3_iBench_CPU_pods,13,3000,3000.0179220294326,0.226,0.205,0.0,0.309,0.363,0.562,5.538,0
3replicas_scenario14_3000rps,3,4_iBench_CPU_pods,14,3000,2999.9995841103987,0.191,0.185,0.0,0.281,0.327,0.471,5.094,0
3replicas_scenario21_3000rps,3,1_stress-ng_l3_pod,21,3000,3000.0036389698976,0.138,0.125,0.0,0.203,0.233,0.354,3.838,0
3replicas_scenario22_3000rps,3,2_stress-ng_l3_pods,22,3000,3000.000876254189,0.336,0.265,0.0,0.57,0.747,1.288,13.486,0
3replicas_scenario23_3000rps,3,3_stress-ng_l3_pods,23,3000,3000.00766442761,0.39,0.285,0.0,0.761,0.872,1.322,7.922,0
3replicas_scenario24_3000rps,3,4_stress-ng_l3_pods,24,3000,2999.9990522576104,0.47,0.364,0.0,0.856,1.089,2.195,24.546,0
3replicas_scenario31_3000rps,3,1_iBench_memBW_pod,31,3000,3000.004472770608,0.107,0.098,0.0,0.14,0.161,0.253,5.006,0
3replicas_scenario32_3000rps,3,2_iBench_memBW_pods,32,3000,3000.003608637674,0.111,0.103,0.0,0.147,0.169,0.262,2.67,0
3replicas_scenario33_3000rps,3,3_iBench_memBW_pods,33,3000,3000.0058966056513,0.119,0.108,0.0,0.164,0.192,0.284,3.08,0
3replicas_scenario34_3000rps,3,4_iBench_memBW_pods,34,3000,3000.0045661627505,0.178,0.16,0.0,0.274,0.318,0.469,4.572,0
3replicas_scenario0_3500rps,3,Baseline0,0,3500,3500.0029377849064,0.1,0.092,0.0,0.129,0.145,0.222,5.32,0
3replicas_scenario1_3500rps,3,Baseline1,1,3500,3500.0062607766927,0.105,0.093,0.0,0.14,0.176,0.307,5.197,0
3replicas_scenario2_3500rps,3,Baseline2,2,3500,3500.0028606495603,0.108,0.093,0.0,0.146,0.193,0.331,5.127,0
3replicas_scenario11_3500rps,3,1_iBench_CPU_pod,11,3500,3499.9847405137516,0.11,0.093,0.0,0.154,0.209,0.344,4.128,0
3replicas_scenario12_3500rps,3,2_iBench_CPU_pods,12,3500,3499.9867112187703,0.198,0.19,0.0,0.3,0.345,0.543,4.023,0
3replicas_scenario13_3500rps,3,3_iBench_CPU_pods,13,3500,3500.021899257816,0.166,0.14,0.0,0.276,0.319,0.486,4.217,0
3replicas_scenario14_3500rps,3,4_iBench_CPU_pods,14,3500,3500.0036558899296,0.2,0.191,0.0,0.3,0.345,0.552,4.563,0
3replicas_scenario21_3500rps,3,1_stress-ng_l3_pod,21,3500,3500.0035547787843,0.146,0.131,0.0,0.226,0.265,0.405,4.209,0
3replicas_scenario22_3500rps,3,2_stress-ng_l3_pods,22,3500,3500.0020873212247,0.314,0.254,0.0,0.526,0.695,1.246,11.699,0
3replicas_scenario23_3500rps,3,3_stress-ng_l3_pods,23,3500,3500.0036419097955,0.425,0.278,0.0,0.769,1.118,2.781,32.137,0
3replicas_scenario24_3500rps,3,4_stress-ng_l3_pods,24,3500,3500.0019761813123,0.534,0.395,0.0,0.965,1.334,2.937,18.145,0
3replicas_scenario31_3500rps,3,1_iBench_memBW_pod,31,3500,3500.0232304589795,0.112,0.099,0.0,0.155,0.19,0.333,3.936,0
3replicas_scenario32_3500rps,3,2_iBench_memBW_pods,32,3500,3500.005878411653,0.149,0.117,0.0,0.252,0.299,0.464,4.272,0
3replicas_scenario33_3500rps,3,3_iBench_memBW_pods,33,3500,3500.0040802871545,0.127,0.11,0.0,0.188,0.228,0.36,5.508,0
3replicas_scenario34_3500rps,3,4_iBench_memBW_pods,34,3500,3499.9859050208024,0.147,0.125,0.0,0.231,0.275,0.431,3.496,0
3replicas_scenario0_4000rps,3,Baseline0,0,4000,3999.9824157151447,0.121,0.102,0.0,0.183,0.235,0.397,3.618,0
3replicas_scenario1_4000rps,3,Baseline1,1,4000,4000.0028849918795,0.107,0.098,0.0,0.142,0.159,0.244,3.355,0
3replicas_scenario2_4000rps,3,Baseline2,2,4000,4000.002088289979,0.11,0.099,0.0,0.148,0.176,0.323,3.222,0
3replicas_scenario11_4000rps,3,1_iBench_CPU_pod,11,4000,4000.0024524715764,0.126,0.102,0.0,0.201,0.261,0.435,4.562,0
3replicas_scenario12_4000rps,3,2_iBench_CPU_pods,12,4000,4000.003054006573,0.18,0.153,0.0,0.306,0.365,0.609,5.084,0
3replicas_scenario13_4000rps,3,3_iBench_CPU_pods,13,4000,3999.9969227049305,0.152,0.116,0.0,0.259,0.33,0.55,5.11,0
3replicas_scenario14_4000rps,3,4_iBench_CPU_pods,14,4000,4000.002973206339,0.209,0.185,0.0,0.338,0.402,0.742,9.161,0
3replicas_scenario21_4000rps,3,1_stress-ng_l3_pod,21,4000,3999.9994977333963,0.152,0.134,0.0,0.237,0.285,0.462,4.638,0
3replicas_scenario22_4000rps,3,2_stress-ng_l3_pods,22,4000,3999.9920101715147,0.38,0.287,0.0,0.604,0.891,2.266,32.685,0
3replicas_scenario23_4000rps,3,3_stress-ng_l3_pods,23,4000,4000.001290759558,0.386,0.273,0.0,0.754,0.927,1.656,15.482,0
3replicas_scenario24_4000rps,3,4_stress-ng_l3_pods,24,4000,3999.998977866928,0.606,0.396,0.0,1.145,1.831,3.957,24.67,0
3replicas_scenario31_4000rps,3,1_iBench_memBW_pod,31,4000,4000.021135045005,0.114,0.102,0.0,0.154,0.184,0.338,3.7,0
3replicas_scenario32_4000rps,3,2_iBench_memBW_pods,32,4000,3999.9757721232595,0.181,0.15,0.0,0.304,0.365,0.628,6.987,0
3replicas_scenario33_4000rps,3,3_iBench_memBW_pods,33,4000,4000.0021290070467,0.134,0.117,0.0,0.197,0.237,0.409,4.405,0
3replicas_scenario34_4000rps,3,4_iBench_memBW_pods,34,4000,3999.996820153667,0.235,0.205,0.0,0.363,0.428,0.727,6.226,0
